   5.1141519220191611e+00   3.7645407566590605e+00  -1.2787686006335799e-05  -2.7684198214713955e-04  -3.2236472516751242e-04   1.6374114648746534e-05
   5.0918956029342519e+00   3.7235425800248025e+00   8.7891644955505512e-06  -2.8060987992314262e-04  -3.2509182247346489e-04  -5.0849416282864183e-06
   5.0706080938907281e+00   3.6820329261783336e+00   3.0478612169281875e-05  -2.8284081956883605e-04  -3.2613775749319398e-04  -2.6768586256720580e-05
   5.0502445236603846e+00   3.6400637450188209e+00   5.2160321487425747e-05  -2.8354427308268211e-04  -3.2552712289528232e-04  -4.8530671865747862e-05
   5.0307616848777288e+00   3.5976839403366507e+00   7.3715272726704930e-05  -2.8273611980112416e-04  -3.2328980884162583e-04  -7.0236902704448554e-05
   5.0121171202428147e+00   3.5549379497006512e+00   9.5025597627174913e-05  -2.8043614588043838e-04  -3.1945866130846264e-04  -9.1767254665499833e-05
   4.9942689409576735e+00   3.5118644979858464e+00   1.1597776745742905e-04  -2.7666947341047088e-04  -3.1407176516347460e-04  -1.1301297988280191e-04
   4.9771764008773260e+00   3.4684964058989287e+00   1.3646623783382012e-04  -2.7146943871383635e-04  -3.0717540989714148e-04  -1.3387181213648101e-04
   4.9608006314530906e+00   3.4248614719942445e+00   1.5639495188948718e-04  -2.6487958510448161e-04  -2.9882460013632296e-04  -1.5424447353094370e-04
   4.9451049715429676e+00   3.3809838283295419e+00   1.7567667932039910e-04  -2.5695377157789042e-04  -2.8908128892996075e-04  -1.7403366801345670e-04
   4.9300548276808129e+00   3.3368851473317838e+00   1.9423221765347518e-04  -2.4775454990329780e-04  -2.7801278416606634e-04  -1.9314521644894311e-04
   4.9156174379719673e+00   3.2925854561046792e+00   2.1199095077226003e-04  -2.3735040176891682e-04  -2.6569188575281081e-04  -2.1149044251115448e-04
   4.9017618982061926e+00   3.2481036352097012e+00   2.2889186058264315e-04  -2.2581254417992523e-04  -2.5219751577897754e-04  -2.2898885425156015e-04
